molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
-1.0,110,가동,730.0,115,115,110.0,112.0,322.0,46.0,220.0,160.0,133.0,213.0,180.0,726.0,31.0,A,6,8412,0.0
26.0,292,가동,732.0,115,117,110.0,112.0,329.0,54.0,191.0,184.0,271.0,183.0,435.0,701.0,31.0,A,23,8917,0.0
38.0,180,가동,710.0,119,121,110.0,112.0,333.0,51.0,159.0,142.0,161.0,137.0,472.0,696.0,36.0,A,23,8412,0.0
-1.0,104,가동,734.0,122,123,110.0,112.0,331.0,50.0,232.0,191.0,208.0,199.0,538.0,710.0,31.0,A,23,8573,0.0
85.0,237,가동,711.0,197,123,115.0,117.0,325.0,48.0,264.0,163.0,238.0,193.0,487.0,694.0,33.0,A,23,8600,0.0
61.0,195,가동,711.0,120,123,110.0,112.0,333.0,47.0,117.0,78.0,92.0,143.0,486.0,678.0,29.0,A,23,8412,0.0
72.0,2,가동,730.0,118,120,0.0,113.0,155.0,420.0,31.0,117.0,43.0,81.0,131.0,2.0,17.0,D,23,8917,1.0
74.0,107,가동,722.0,116,122,105.0,107.0,331.0,45.0,208.0,139.0,159.0,203.0,531.0,680.0,28.0,A,23,8917,0.0
100.0,249,가동,717.0,139,137,100.0,102.0,331.0,44.0,159.0,122.0,159.0,251.0,477.0,698.0,32.0,A,23,8722,0.0
100.0,238,가동,709.0,119,120,110.0,112.0,329.0,47.0,204.0,186.0,195.0,306.0,341.0,691.0,30.0,A,23,8917,0.0
-1.0,268,가동,731.0,124,124,110.0,112.0,330.0,55.0,236.0,198.0,213.0,211.0,546.0,713.0,34.0,A,23,8573,0.0
50.0,50,가동,707.0,119,121,110.0,112.0,330.0,42.0,174.0,125.0,188.0,263.0,483.0,693.0,36.0,A,23,8722,0.0
77.0,240,가동,724.0,119,121,110.0,112.0,329.0,49.0,198.0,184.0,195.0,299.0,366.0,692.0,31.0,A,23,8917,0.0
-1.0,240,가동,731.0,126,127,100.0,101.0,322.0,50.0,243.0,160.0,210.0,185.0,483.0,718.0,35.0,A,3,8917,0.0
-1.0,51,가동,709.0,123,122,110.0,112.0,332.0,55.0,234.0,192.0,156.0,210.0,476.0,711.0,33.0,A,23,8573,0.0
82.0,247,가동,721.0,117,119,110.0,112.0,329.0,44.0,207.0,189.0,274.0,187.0,442.0,700.0,30.0,A,23,8917,0.0
-1.0,152,가동,710.0,116,119,110.0,112.0,331.0,51.0,104.0,180.0,234.0,147.0,503.0,713.0,33.0,A,23,8917,0.0
87.0,260,가동,722.0,121,122,100.0,102.0,331.0,44.0,178.0,120.0,182.0,265.0,499.0,701.0,32.0,A,23,8722,0.0
-1.0,86,가동,710.0,118,118,110.0,114.0,330.0,50.0,103.0,178.0,231.0,148.0,478.0,711.0,32.0,A,23,8917,0.0
49.0,186,가동,728.0,120,140,110.0,112.0,331.0,49.0,176.0,117.0,246.0,303.0,493.0,702.0,38.0,A,23,8722,0.0
80.0,236,가동,722.0,119,121,110.0,112.0,330.0,47.0,198.0,184.0,194.0,297.0,366.0,700.0,31.0,A,23,8917,0.0
-1.0,134,가동,732.0,129,124,110.0,112.0,331.0,56.0,229.0,187.0,203.0,204.0,543.0,711.0,32.0,A,23,8573,0.0
-1.0,200,가동,707.6027529582226,118,121,140.0,144.0,333.0,53.0,171.0,145.0,173.0,165.0,511.0,676.0,33.0,A,23,8412,0.0
-1.0,40,가동,709.0,118,119,140.0,144.0,333.0,54.0,154.0,127.0,161.0,133.0,479.0,698.0,33.0,A,23,8412,0.0
51.0,13,가동,730.0,117,119,109.0,112.0,330.0,45.0,213.0,162.0,224.0,160.0,577.0,707.0,26.0,A,23,8722,0.0
-1.0,253,가동,709.0,117,117,110.0,112.0,331.0,56.0,102.0,172.0,231.0,147.0,505.0,701.0,34.0,A,23,8917,0.0
-1.0,40,가동,709.0,118,120,110.0,112.0,333.0,54.0,162.0,128.0,164.0,141.0,478.0,698.0,35.0,A,23,8412,0.0
70.0,163,가동,728.0,115,118,110.0,112.0,329.0,49.0,246.0,182.0,260.0,184.0,439.0,703.0,33.0,A,23,8722,0.0
56.0,59,가동,730.0,119,123,110.0,112.0,330.0,44.0,168.0,118.0,233.0,260.0,478.0,708.0,36.0,A,23,8722,0.0
-1.0,89,가동,729.0,115,114,110.0,112.0,326.0,46.0,224.0,158.0,132.0,211.0,187.0,709.0,32.0,A,6,8412,0.0
-1.0,254,가동,714.0,115,116,110.0,112.0,331.0,53.0,133.0,167.0,225.0,145.0,508.0,714.0,31.0,A,23,8917,0.0
74.0,106,가동,720.0,119,121,110.0,112.0,330.0,45.0,177.0,125.0,181.0,268.0,483.0,701.0,36.0,A,23,8722,0.0
-1.0,127,가동,719.0,120,119,110.0,112.0,332.0,53.0,229.0,154.0,121.0,203.0,180.0,730.0,33.0,A,6,8412,0.0
-1.0,111,가동,730.0,116,119,100.0,102.0,332.0,51.0,130.0,153.0,213.0,195.0,500.0,711.0,34.0,A,23,8412,0.0
-1.0,168,가동,729.0,201,116,110.0,112.0,330.0,50.0,197.0,129.0,124.0,192.0,395.0,733.0,34.0,A,6,8412,0.0
86.0,41,가동,718.0,122,122,100.0,101.0,331.0,42.0,231.0,172.0,252.0,159.0,513.0,704.0,30.0,A,23,8722,0.0
-1.0,248,가동,714.0,119,122,110.0,112.0,330.0,54.0,103.0,180.0,227.0,147.0,480.0,717.0,34.0,A,23,8917,0.0
36.0,132,가동,719.0,117,119,110.0,112.0,331.0,53.0,176.0,128.0,305.0,189.0,474.0,702.0,37.0,A,23,8722,0.0
32.0,163,가동,711.0,118,121,115.0,117.0,325.0,45.0,220.0,193.0,152.0,170.0,506.0,698.0,29.0,A,23,8600,0.0
49.0,135,가동,731.0,119,121,110.0,114.0,331.0,49.0,177.0,131.0,180.0,270.0,470.0,703.0,36.0,A,23,8722,0.0
97.0,43,가동,713.0,119,120,105.0,107.0,325.0,45.0,109.0,163.0,192.0,178.0,379.0,656.0,31.0,A,23,8722,0.0
83.0,17,가동,721.0,120,119,110.0,112.0,330.0,42.0,170.0,122.0,170.0,256.0,457.0,707.0,34.0,A,23,8722,0.0
97.0,32,가동,702.0,123,123,110.0,112.0,329.0,52.0,181.0,171.0,178.0,281.0,348.0,700.0,29.0,A,23,8917,0.0
-1.0,48,가동,729.0,122,123,110.0,112.0,330.0,53.0,231.0,195.0,115.0,207.0,490.0,713.0,31.0,A,23,8573,0.0
-1.0,18,가동,729.0,118,118,110.0,112.0,330.0,55.0,220.0,150.0,116.0,237.0,164.0,705.0,31.0,A,23,8412,0.0
-1.0,85,가동,729.0,122,123,110.0,112.0,330.0,55.0,236.0,202.0,223.0,212.0,482.0,706.0,32.0,A,23,8573,0.0
76.0,6,가동,730.0,123,127,105.0,107.0,325.0,51.0,149.0,115.0,151.0,171.0,373.0,685.0,19.0,D,23,8722,1.0
-1.0,96,가동,729.0,119,120,110.0,112.0,332.0,51.0,106.0,178.0,213.0,179.0,479.0,706.0,33.0,A,3,8917,0.0
-1.0,30,가동,713.0,126,125,110.0,116.0,331.0,53.0,230.0,186.0,139.0,205.0,478.0,697.0,32.0,A,23,8573,0.0
87.0,55,가동,721.0,120,123,110.0,113.0,330.0,47.0,167.0,123.0,168.0,256.0,461.0,704.0,35.0,A,23,8722,0.0
49.0,52,가동,709.0,119,121,110.0,111.0,330.0,41.0,175.0,125.0,189.0,265.0,483.0,701.0,36.0,A,23,8722,0.0
-1.0,170,가동,711.0,116,119,110.0,112.0,331.0,48.0,102.0,181.0,256.0,145.0,484.0,698.0,32.0,A,23,8917,0.0
94.0,50,가동,707.0,114,121,110.0,112.0,329.0,42.0,180.0,178.0,262.0,177.0,420.0,703.0,30.0,A,23,8917,0.0
-1.0,40,가동,733.0,118,120,110.0,112.0,326.0,56.0,217.0,108.0,106.0,198.0,164.0,699.0,30.0,A,6,8412,0.0
-1.0,171,가동,705.0,118,119,110.0,112.0,331.0,53.0,102.0,184.0,254.0,149.0,480.0,719.0,32.0,A,23,8917,0.0
-1.0,106,가동,732.0,115,118,110.0,113.0,333.0,49.0,222.0,159.0,132.0,222.0,185.0,691.0,33.0,A,6,8412,0.0
-1.0,205,가동,711.0,119,119,110.0,112.0,330.0,53.0,102.0,179.0,250.0,149.0,481.0,727.0,32.0,A,23,8917,0.0
66.0,210,가동,730.0,125,123,110.0,112.0,330.0,47.0,178.0,128.0,181.0,270.0,471.0,703.0,38.0,A,23,8722,0.0
69.0,96,가동,709.0,116,120,115.0,117.0,325.0,49.0,295.0,175.0,263.0,217.0,505.0,694.0,32.0,A,23,8600,0.0
77.0,133,가동,726.0,117,120,110.0,112.0,329.0,50.0,205.0,189.0,274.0,188.0,446.0,703.0,32.0,A,23,8917,0.0
95.0,39,가동,711.0,130,82,98.0,102.0,174.0,41.0,135.0,127.0,90.0,138.0,430.0,700.0,27.0,D,23,8917,1.0
-1.0,29,가동,708.0,146,119,110.0,112.0,322.0,51.0,195.0,166.0,151.0,225.0,468.0,710.0,30.0,A,3,8917,0.0
-1.0,240,가동,729.0,119,120,110.0,112.0,333.0,51.0,223.0,177.0,134.0,254.0,165.0,703.0,35.0,A,23,8412,0.0
-1.0,143,가동,731.0,117,117,110.0,112.0,328.0,51.0,224.0,162.0,133.0,219.0,184.0,723.0,35.0,A,6,8412,0.0
-1.0,274,가동,731.0,122,131,100.0,102.0,324.0,51.0,263.0,162.0,211.0,200.0,502.0,708.0,35.0,A,23,8412,0.0
76.0,56,가동,716.0,117,117,110.0,112.0,329.0,47.0,178.0,179.0,257.0,177.0,416.0,704.0,32.0,A,23,8917,0.0
80.0,55,가동,709.0,117,129,115.0,117.0,325.0,51.0,227.0,169.0,262.0,212.0,504.0,695.0,32.0,A,23,8600,0.0
-1.0,273,가동,729.0,124,124,110.0,112.0,331.0,55.0,210.0,159.0,124.0,207.0,412.0,702.0,32.0,A,6,8412,0.0
43.0,4,가동,729.0,118,123,109.0,112.0,163.0,49.0,125.0,120.0,103.0,141.0,318.0,703.0,30.0,A,23,8722,1.0
39.0,34,가동,717.0,127,128,109.0,112.0,331.0,48.0,171.0,126.0,265.0,183.0,456.0,705.0,36.0,A,23,8722,0.0
-1.0,16,가동,712.0,119,123,110.0,112.0,331.0,55.0,102.0,164.0,243.0,139.0,489.0,715.0,29.0,A,23,8917,0.0
84.0,123,가동,730.0,133,150,105.0,107.0,325.0,49.0,198.0,164.0,211.0,243.0,324.0,659.0,32.0,A,23,8722,0.0
91.0,269,가동,713.0,118,121,105.0,107.0,331.0,54.0,206.0,140.0,162.0,211.0,527.0,675.0,30.0,A,23,8917,0.0
34.0,247,가동,729.0,120,122,100.0,101.0,330.0,42.0,239.0,183.0,259.0,168.0,576.0,702.0,33.0,A,23,8722,0.0
49.0,139,가동,730.0,117,119,110.0,112.0,329.0,52.0,210.0,191.0,275.0,189.0,445.0,702.0,31.0,A,23,8917,0.0
-1.0,132,가동,707.6027529582226,121,246,140.0,143.0,333.0,49.0,181.0,144.0,173.0,160.0,508.0,716.0,29.0,A,23,8412,0.0
-1.0,64,가동,709.0,123,118,140.0,144.0,333.0,51.0,157.0,197.0,163.0,136.0,477.0,695.0,33.0,A,23,8412,0.0
-1.0,233,가동,732.0,118,120,110.0,112.0,324.0,48.0,238.0,207.0,230.0,214.0,477.0,718.0,31.0,A,23,8573,0.0
-1.0,172,가동,732.0,123,125,99.0,102.0,324.0,49.0,266.0,162.0,209.0,198.0,579.0,715.0,35.0,A,23,8412,0.0
-1.0,265,가동,684.0,117,119,110.0,112.0,330.0,52.0,136.0,189.0,259.0,150.0,483.0,712.0,33.0,A,23,8917,0.0
66.0,130,가동,729.0,115,118,110.0,113.0,329.0,51.0,184.0,181.0,261.0,182.0,440.0,702.0,32.0,A,23,8917,0.0
-1.0,16,가동,731.0,122,119,110.0,111.0,314.0,49.0,208.0,139.0,110.0,195.0,391.0,722.0,31.0,A,6,8412,0.0
-1.0,45,가동,707.6027529582226,118,121,140.0,144.0,333.0,53.0,182.0,139.0,158.0,238.0,511.0,690.0,35.0,A,23,8412,0.0
46.0,265,가동,731.0,117,120,110.0,112.0,328.0,49.0,201.0,186.0,264.0,183.0,433.0,701.0,32.0,A,23,8917,0.0
-1.0,47,가동,733.0,134,119,110.0,112.0,332.0,55.0,183.0,152.0,117.0,173.0,174.0,718.0,34.0,A,6,8412,0.0
-1.0,122,가동,724.0,101,123,109.0,109.0,310.0,49.0,281.0,138.0,233.0,184.0,491.0,707.1352811466372,29.0,A,25,8412,0.0
25.0,73,가동,731.0,131,134,110.0,112.0,330.0,52.0,172.0,121.0,177.0,265.0,479.0,694.0,36.0,A,23,8722,0.0
84.0,214,가동,711.0,149,126,110.0,112.0,326.0,44.0,127.0,143.0,166.0,169.0,496.0,690.0,34.0,A,23,8600,0.0
-1.0,148,가동,731.0,123,118,110.0,112.0,330.0,51.0,237.0,196.0,209.0,211.0,532.0,695.0,28.0,A,23,8573,0.0
-1.0,49,가동,712.0,116,118,110.0,112.0,330.0,53.0,140.0,167.0,224.0,70.0,481.0,714.0,33.0,A,23,8917,0.0
91.0,163,가동,699.0,116,118,110.0,112.0,330.0,45.0,177.0,132.0,269.0,186.0,487.0,695.0,38.0,A,23,8722,0.0
-1.0,261,가동,714.0,116,116,110.0,112.0,330.0,54.0,102.0,185.0,235.0,150.0,477.0,710.0,33.0,A,23,8917,0.0
-1.0,300,가동,729.0,120,121,100.0,102.0,325.0,53.0,101.0,163.0,207.0,199.0,576.0,701.0,35.0,A,23,8412,0.0
-1.0,81,가동,730.0,121,121,110.0,112.0,331.0,54.0,234.0,194.0,213.0,203.0,542.0,697.0,32.0,A,23,8573,0.0
-1.0,100,가동,712.0,116,118,110.0,112.0,331.0,56.0,102.0,165.0,224.0,143.0,495.0,712.0,33.0,A,23,8917,0.0
-1.0,7,가동,714.0,116,114,110.0,112.0,330.0,49.0,102.0,134.0,158.0,130.0,480.0,704.0,29.0,A,23,8917,0.0
25.0,34,가동,722.0,119,120,110.0,111.0,331.0,51.0,172.0,122.0,302.0,185.0,474.0,708.0,35.0,A,23,8722,0.0
-1.0,171,가동,717.0,115,119,110.0,111.0,313.0,55.0,211.0,159.0,130.0,212.0,376.0,695.0,32.0,A,6,8412,0.0
-1.0,269,가동,707.6027529582226,118,121,140.0,144.0,333.0,53.0,184.0,146.0,173.0,123.0,517.0,708.0,35.0,A,23,8412,0.0
37.0,162,가동,731.0,119,121,100.0,101.0,330.0,40.0,212.0,169.0,222.0,150.0,566.0,706.0,32.0,A,23,8722,0.0
-1.0,115,가동,707.6027529582226,116,119,140.0,144.0,333.0,48.0,182.0,142.0,167.0,158.0,508.0,699.0,29.0,A,23,8412,0.0
48.0,259,가동,730.0,120,122,110.0,112.0,329.0,54.0,186.0,184.0,259.0,180.0,407.0,703.0,31.0,A,23,8917,0.0
64.0,309,가동,706.0,121,123,110.0,112.0,331.0,47.0,174.0,126.0,301.0,185.0,463.0,703.0,37.0,A,23,8722,0.0
40.0,59,가동,730.0,116,117,110.0,112.0,329.0,54.0,182.0,180.0,259.0,181.0,427.0,705.0,30.0,A,23,8917,0.0
73.0,202,가동,719.0,118,120,110.0,112.0,330.0,44.0,179.0,131.0,183.0,271.0,471.0,693.0,37.0,A,23,8722,0.0
-1.0,51,가동,713.0,119,121,110.0,114.0,331.0,55.0,232.0,192.0,149.0,215.0,476.0,711.0,33.0,A,23,8573,0.0
95.0,24,가동,708.0,117,120,115.0,117.0,325.0,51.0,274.0,165.0,248.0,201.0,503.0,695.0,31.0,A,23,8600,0.0
98.0,105,가동,704.0,120,126,110.0,112.0,325.0,43.0,117.0,130.0,151.0,155.0,486.0,686.0,34.0,A,23,8600,0.0
-1.0,48,가동,731.0,118,120,110.0,114.0,330.0,52.0,223.0,189.0,222.0,201.0,474.0,700.0,31.0,A,23,8573,0.0
-1.0,23,가동,730.0,120,206,110.0,112.0,332.0,46.0,143.0,110.0,111.0,168.0,329.0,703.0,32.0,A,6,8412,0.0
98.0,211,가동,722.0,124,125,105.0,107.0,324.0,46.0,121.0,179.0,202.0,193.0,359.0,648.0,32.0,A,23,8722,0.0
68.0,63,가동,709.0,139,121,110.0,114.0,333.0,48.0,161.0,137.0,158.0,140.0,472.0,701.0,32.0,A,23,8412,0.0
87.0,253,가동,731.0,119,121,105.0,107.0,324.0,49.0,205.0,177.0,215.0,249.0,478.0,687.0,32.0,A,23,8722,0.0
-1.0,89,가동,711.0,119,121,110.0,112.0,331.0,53.0,103.0,177.0,226.0,148.0,479.0,696.0,34.0,A,23,8917,0.0
63.0,258,가동,729.0,122,122,100.0,102.0,331.0,45.0,178.0,118.0,252.0,309.0,488.0,703.0,32.0,A,23,8722,0.0
65.0,100,가동,708.0,116,134,115.0,117.0,325.0,46.0,286.0,170.0,258.0,212.0,499.0,694.0,32.0,A,23,8600,0.0
-1.0,3,가동,730.0,117,117,110.0,112.0,159.0,51.0,185.0,136.0,71.0,136.0,112.0,695.0,26.0,D,6,8412,1.0
91.0,140,가동,701.0,119,121,110.0,112.0,331.0,46.0,176.0,124.0,268.0,196.0,486.0,703.0,38.0,A,23,8722,0.0
99.0,272,가동,703.0,116,120,115.0,117.0,325.0,45.0,262.0,179.0,266.0,218.0,501.0,691.0,32.0,A,23,8600,0.0
-1.0,24,가동,731.0,123,125,110.0,112.0,318.0,52.0,208.0,115.0,112.0,201.0,404.0,716.0,33.0,A,6,8412,0.0
-1.0,278,가동,710.0,117,118,110.0,112.0,330.0,51.0,102.0,184.0,251.0,149.0,475.0,703.0,32.0,A,23,8917,0.0
63.0,315,가동,728.0,117,119,110.0,112.0,329.0,37.0,208.0,190.0,276.0,187.0,446.0,702.0,31.0,A,23,8917,0.0
96.0,40,가동,698.0,116,119,110.0,112.0,329.0,49.0,174.0,176.0,253.0,174.0,421.0,703.0,31.0,A,23,8917,0.0
91.0,273,가동,706.0,124,122,110.0,112.0,330.0,42.0,177.0,125.0,178.0,266.0,464.0,703.0,38.0,A,23,8722,0.0
-1.0,28,가동,731.0,124,121,100.0,102.0,324.0,51.0,217.0,146.0,184.0,179.0,511.0,698.0,33.0,A,23,8412,0.0
-1.0,51,가동,733.0,120,121,110.0,113.0,319.0,49.0,228.0,152.0,128.0,217.0,186.0,715.0,32.0,A,6,8412,0.0
-1.0,259,가동,730.0,117,120,110.0,112.0,331.0,54.0,246.0,197.0,214.0,212.0,577.0,715.0,32.0,A,23,8573,0.0
71.0,5,가동,728.0,118,121,103.0,112.0,168.0,48.0,62.0,122.0,78.0,99.0,147.0,709.0,27.0,D,23,8917,1.0
-1.0,208,가동,732.0,114,132,110.0,112.0,331.0,50.0,203.0,176.0,127.0,237.0,147.0,712.0,34.0,A,23,8412,0.0
-1.0,129,가동,732.0,119,119,110.0,114.0,321.0,50.0,218.0,161.0,134.0,222.0,184.0,698.0,32.0,A,6,8412,0.0
-1.0,222,가동,728.0,120,123,110.0,112.0,313.0,54.0,212.0,161.0,128.0,212.0,395.0,736.0,34.0,A,6,8412,0.0
-1.0,197,가동,711.0,121,119,110.0,113.0,331.0,47.0,236.0,202.0,165.0,219.0,477.0,694.0,33.0,A,23,8573,0.0
38.0,253,가동,711.0,119,123,110.0,112.0,333.0,48.0,163.0,130.0,126.0,144.0,493.0,714.0,33.0,A,23,8412,0.0
-1.0,275,가동,732.0,117,117,110.0,112.0,321.0,51.0,222.0,158.0,132.0,219.0,176.0,730.0,33.0,A,6,8412,0.0
87.0,191,가동,711.0,125,127,110.0,112.0,325.0,46.0,148.0,158.0,176.0,182.0,501.0,686.0,34.0,A,23,8600,0.0
-1.0,121,가동,731.0,117,118,110.0,112.0,331.0,55.0,228.0,161.0,137.0,227.0,209.0,724.0,34.0,A,6,8412,0.0
98.0,92,가동,708.0,119,121,110.0,112.0,329.0,54.0,192.0,181.0,191.0,294.0,357.0,702.0,30.0,A,23,8917,0.0
-1.0,74,가동,712.0,118,118,110.0,112.0,331.0,51.0,102.0,177.0,252.0,144.0,490.0,707.0,32.0,A,23,8917,0.0
84.0,236,가동,720.0,119,123,110.0,112.0,331.0,43.0,178.0,129.0,304.0,190.0,478.0,706.0,36.0,A,23,8722,0.0
-1.0,223,가동,729.0,119,122,110.0,112.0,320.0,51.0,222.0,162.0,132.0,217.0,196.0,725.0,32.0,A,6,8412,0.0
-1.0,292,가동,729.0,119,120,110.0,113.0,320.0,54.0,216.0,126.0,135.0,215.0,381.0,716.0,34.0,A,6,8412,0.0
82.0,109,가동,729.0,177,120,105.0,106.0,325.0,52.0,111.0,167.0,181.0,180.0,347.0,663.0,33.0,A,23,8722,0.0
-1.0,132,가동,732.0,115,115,110.0,112.0,330.0,47.0,195.0,173.0,131.0,258.0,159.0,716.0,34.0,A,23,8412,0.0
38.0,97,가동,729.0,121,123,100.0,101.0,331.0,47.0,237.0,175.0,257.0,162.0,518.0,705.0,33.0,A,23,8722,0.0
56.0,174,가동,730.0,121,122,100.0,105.0,331.0,48.0,173.0,124.0,178.0,265.0,506.0,704.0,30.0,A,23,8722,0.0
41.0,92,가동,727.0,116,119,110.0,111.0,329.0,53.0,182.0,181.0,259.0,180.0,429.0,701.0,31.0,A,23,8917,0.0
81.0,81,가동,708.0,117,120,115.0,117.0,325.0,47.0,294.0,173.0,263.0,217.0,506.0,693.0,32.0,A,23,8600,0.0
-1.0,249,가동,713.0,120,121,110.0,112.0,331.0,55.0,104.0,179.0,226.0,148.0,482.0,688.0,33.0,A,23,8917,0.0
41.0,88,가동,718.0,117,119,110.0,112.0,330.0,48.0,181.0,148.0,277.0,204.0,486.0,706.0,39.0,A,23,8722,0.0
95.0,93,가동,723.0,122,121,105.0,107.0,324.0,47.0,202.0,179.0,211.0,250.0,466.0,679.0,32.0,A,23,8722,0.0
94.0,76,가동,706.0,124,126,110.0,203.0,325.0,39.0,144.0,156.0,176.0,179.0,501.0,689.0,33.0,A,23,8600,1.0
-1.0,39,가동,710.0,116,116,110.0,112.0,331.0,54.0,136.0,158.0,215.0,71.0,477.0,710.0,33.0,A,23,8917,0.0
64.0,25,가동,711.0,124,129,110.0,112.0,325.0,49.0,127.0,145.0,169.0,171.0,503.0,691.0,32.0,A,23,8600,0.0
34.0,60,가동,730.0,119,122,110.0,112.0,330.0,58.0,194.0,183.0,266.0,185.0,464.0,702.0,30.0,A,23,8917,0.0
-1.0,137,가동,711.0,122,123,110.0,112.0,330.0,52.0,105.0,196.0,98.0,210.0,499.0,676.0,31.0,A,23,8573,0.0
-1.0,106,가동,729.0,121,121,110.0,113.0,325.0,48.0,227.0,155.0,209.0,171.0,480.0,692.0,32.0,A,3,8917,0.0
96.0,109,가동,705.0,132,123,110.0,112.0,329.0,52.0,184.0,174.0,180.0,291.0,332.0,700.0,30.0,A,23,8917,0.0
-1.0,194,가동,731.0,135,119,110.0,112.0,312.0,55.0,211.0,159.0,130.0,208.0,376.0,719.0,32.0,A,6,8412,0.0
-1.0,101,가동,710.0,120,121,110.0,113.0,330.0,54.0,103.0,178.0,230.0,148.0,475.0,709.0,33.0,A,23,8917,0.0
-1.0,236,가동,711.0,120,122,110.0,112.0,331.0,55.0,104.0,166.0,224.0,144.0,503.0,708.0,32.0,A,23,8917,0.0
-1.0,24,가동,712.0,121,121,110.0,112.0,330.0,56.0,134.0,164.0,220.0,143.0,480.0,709.0,30.0,A,23,8917,0.0
45.0,11,가동,718.0,121,124,110.0,112.0,331.0,48.0,159.0,120.0,281.0,165.0,476.0,708.0,30.0,A,23,8722,0.0
-1.0,218,가동,730.0,121,124,110.0,112.0,331.0,56.0,230.0,200.0,225.0,208.0,484.0,706.0,32.0,A,23,8573,0.0
96.0,25,가동,709.0,171,117,110.0,112.0,329.0,44.0,156.0,169.0,230.0,162.0,402.0,705.0,31.0,A,23,8917,0.0
-1.0,84,가동,707.6027529582226,117,120,140.0,144.0,333.0,49.0,177.0,139.0,160.0,148.0,508.0,682.0,36.0,A,23,8412,0.0
47.0,283,가동,708.0,117,195,115.0,117.0,325.0,51.0,256.0,159.0,234.0,187.0,481.0,691.0,33.0,A,23,8600,0.0
-1.0,202,가동,712.0,120,122,110.0,112.0,332.0,52.0,102.0,180.0,253.0,149.0,480.0,710.0,35.0,A,23,8917,0.0
32.0,304,가동,728.0,119,121,110.0,112.0,329.0,56.0,207.0,190.0,281.0,191.0,484.0,695.0,30.0,A,23,8917,0.0
-1.0,256,가동,713.0,122,121,110.0,112.0,331.0,52.0,232.0,200.0,165.0,219.0,476.0,714.0,33.0,A,23,8573,0.0
64.0,210,가동,721.0,181,154,110.0,111.0,331.0,44.0,153.0,126.0,263.0,155.0,452.0,698.0,36.0,A,23,8722,0.0
92.0,108,가동,707.0,122,124,110.0,112.0,330.0,45.0,174.0,125.0,299.0,184.0,465.0,703.0,38.0,A,23,8722,0.0
-1.0,53,가동,733.0,121,122,110.0,112.0,319.0,53.0,227.0,153.0,129.0,220.0,187.0,726.0,33.0,A,6,8412,0.0
56.0,88,가동,728.0,140,121,105.0,107.0,324.0,47.0,206.0,182.0,220.0,253.0,557.0,689.0,35.0,A,23,8722,0.0
34.0,247,가동,729.0,122,123,110.0,112.0,331.0,49.0,168.0,121.0,173.0,236.0,483.0,703.0,30.0,A,23,8722,0.0
89.0,227,가동,715.0,138,121,110.0,112.0,329.0,45.0,182.0,179.0,185.0,275.0,337.0,700.0,31.0,A,23,8917,0.0
71.0,93,가동,711.0,128,120,115.0,117.0,325.0,47.0,205.0,193.0,195.0,163.0,503.0,697.0,33.0,A,23,8600,0.0
87.0,276,가동,712.0,120,122,110.0,112.0,329.0,54.0,194.0,186.0,259.0,182.0,426.0,704.0,31.0,A,23,8917,0.0
-1.0,185,가동,714.0,115,117,110.0,112.0,330.0,50.0,103.0,183.0,233.0,149.0,476.0,706.0,32.0,A,23,8917,0.0
-1.0,2,가동,731.0,118,77,95.0,102.0,192.0,52.0,119.0,103.0,86.0,106.0,473.0,677.0,18.0,D,3,8412,1.0
-1.0,233,가동,702.0,118,118,110.0,112.0,331.0,54.0,102.0,189.0,258.0,152.0,485.0,695.0,34.0,A,23,8917,0.0
93.0,106,가동,714.0,132,121,110.0,112.0,329.0,42.0,192.0,184.0,264.0,182.0,454.0,699.0,29.0,A,23,8917,0.0
83.0,309,가동,716.0,118,118,110.0,113.0,330.0,46.0,179.0,124.0,183.0,271.0,460.0,700.0,39.0,A,23,8722,0.0
64.0,270,가동,719.0,122,123,110.0,112.0,331.0,49.0,176.0,127.0,303.0,188.0,466.0,701.0,37.0,A,23,8722,0.0
66.0,257,가동,721.0,117,119,110.0,112.0,331.0,44.0,176.0,126.0,297.0,185.0,480.0,708.0,36.0,A,23,8722,0.0
47.0,74,가동,728.0,123,123,100.0,101.0,331.0,46.0,164.0,119.0,168.0,258.0,495.0,704.0,29.0,A,23,8722,0.0
-1.0,76,가동,732.0,199,121,110.0,112.0,331.0,55.0,209.0,174.0,205.0,188.0,471.0,732.0,31.0,A,23,8573,0.0
-1.0,293,가동,713.0,199,116,110.0,112.0,331.0,50.0,103.0,164.0,235.0,137.0,475.0,714.0,34.0,A,23,8917,0.0
-1.0,54,가동,709.0,120,123,140.0,144.0,333.0,49.0,207.0,141.0,161.0,240.0,514.0,698.0,30.0,A,23,8412,0.0
-1.0,249,가동,690.0,119,119,110.0,113.0,331.0,52.0,102.0,184.0,250.0,149.0,482.0,703.0,32.0,A,23,8917,0.0
-1.0,295,가동,712.0,203,117,110.0,112.0,330.0,53.0,123.0,155.0,202.0,69.0,471.0,715.0,34.0,A,23,8917,0.0
